fund_id,fund_name,asset_family,method,method_label,rebalance_date,holding_rank,ticker,asset_class,sector,target_weight,target_weight_pct,is_active_holding
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,11,WMT,Equity,Consumer,0.038388537548086,3.8388537548086,True
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,12,MRK,Equity,Healthcare,0.0352996450495967,3.5299645049596697,True
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,13,TMUS,Equity,Comm,0.0139753898640047,1.3975389864004701,True
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,14,XRP-USD,Crypto,Crypto,0.0033128989073362,0.33128989073362,True
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,15,ABBV,Equity,Healthcare,0.0021854475574789,0.21854475574789,True
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,16,AMD,Equity,Tech,3.171655071256257e-12,3.171655071256257e-10,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,17,ABT,Equity,Healthcare,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,18,ADA-USD,Crypto,Crypto,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,19,AEP,Equity,Utilities,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,20,AMGN,Equity,Healthcare,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,21,AMT,Equity,RealEstate,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,22,CAT,Equity,Industrials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,23,CCI,Equity,RealEstate,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,24,CMCSA,Equity,Comm,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,25,COP,Equity,Energy,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,26,CVX,Equity,Energy,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,27,D,Equity,Utilities,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,28,DD,Equity,Materials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,29,DIS,Equity,Consumer,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,30,DOW,Equity,Materials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,31,DUK,Equity,Utilities,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,32,EA,Equity,Comm,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,33,EOS-USD,Crypto,Crypto,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,34,ETC-USD,Crypto,Crypto,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,35,ETH-USD,Crypto,Crypto,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,36,GILD,Equity,Healthcare,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,37,GS,Equity,Financials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,38,KO,Equity,Consumer,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,39,LTC-USD,Crypto,Crypto,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,40,MMM,Equity,Industrials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,41,MS,Equity,Financials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,42,NEE,Equity,Utilities,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,43,NEM,Equity,Materials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,44,NKE,Equity,Consumer,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,45,NUE,Equity,Materials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,46,O,Equity,RealEstate,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,47,OXY,Equity,Energy,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,48,PLD,Equity,RealEstate,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,49,PSA,Equity,RealEstate,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,50,QCOM,Equity,Tech,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,51,SBUX,Equity,Consumer,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,52,SHW,Equity,Materials,0.0,0.0,False
